show_id,titulo,tipo,plataforma,director,elenco,pais,fecha_agregado,anio_lanzamiento,clasificacion,duracion,genero,descripcion,puntaje
hbomax_tm97955,The Company Men,Movie,HBO Max,John Wells,"Ben Affleck, Tommy Lee Jones, Chris Cooper, Kevin Costner",US,2011-01-01,2011,R,104.0,drama,"Bobby Walker lives the proverbial American dream: great job, beautiful family, shiny Porsche in the garage. When corporate downsizing leaves him and two co-workers jobless, the three men are forced to re-define their lives as men, husbands and fathers.",6.7
prime_s368,Things We Lost In The Fire,Movie,Prime Video,Susanna Bier,"Halle Berry, Benicio Del Toro, David Duchovny",,,2007,R,118.0,Drama,"A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.",
prime_s8053,Barbed Wire,Movie,Prime Video,George Archainbaud,"Gene Autry, Champion, Anne James",,,1952,13+,62.0,Western,"In 1878, Gene Autry is a cattle buyer who tries to settle a battle between the cattlemen and homesteaders, when the latter are worked up into a feverish pitch by unscrupulous landowner Steve Rutledge.",
disney_tm425918,Disney's Broadway Hits at London's Royal Albert Hall,Movie,Disney+,Jay Hatcher,"John Barrowman, Ashley Brown, Merle Dandridge, Trevor Dion Nicholas",GB,2016-01-01,2016,,115.0,music,Experience the Disney on Broadway songs you know and love in a whole new way from the comfort of your home. Disney's Broadway Hits at Royal Albert Hall is now available on demand!,7.6
disney_tm444463,Riina: le verità nascoste,Movie,Disney+,Jovica Nonkovic,,IT,2018-01-01,2018,,45.0,documentation,,
hbomax_ts312306,Oh Hell,TV Show,HBO Max,"Simon Ostermann, Lisa Miller","Mala Emde, Edin Hasanović, Salka Weber, Knut Berger",DE,2022-01-01,2022,TV-MA,1.0,drama,"Follow Helene, who is in her mid-twenties and who is not nicknamed “Hell” for nothing. Her life is anything but relaxed, Helen jumps from one job to the next and privately she keeps stumbling into big and small blunders. Sometimes she wishes she were like her best friend Maike, who travels the world and has already had some success professionally. When she meets the cello teacher Oskar, something like consistency seems to develop for the first time. But can ""Hell"" lead a quiet and happy life - and does she even want it?",6.5
disney_tm448006,Mission to the Sun,Movie,Disney+,Daniel M. Smith,"Henry Goodman, Jeffrey Johnson, Justin Kasper, Nicky Fox",US,2019-01-01,2019,PG,44.0,documentation,"A look at NASA's Parker Solar Probe, which launched its mission to explore the sun in August 2018.",6.6
prime_s5065,The Rebel Princess,TV Show,Prime Video,,"Zhang Ziyi, Zhou Yiwei",,,2021,TV-14,1.0,Drama,"The play tells the story of the princess Wang Xuan (played by Zhang Ziyi) She became her father's chess piece and married Lord Yuzhang, Xiao Qi (played by Zhou Yiwei), from a humble background. The couple fell in love with each other because of a blessing in disguise. In the end, the couple joined hands to create a new era and guard their homeland's people.",
netflix_s7864,Revenge of the Green Dragons,Movie,Netflix,"Andrew Lau Wai-Keung, Andrew Loo","Ray Liotta, Justin Chon, Kevin Wu, Harry Shum Jr., Eugenia Yuan, Leonard Wu, Jin Auyeung, Jon Kit Lee, Shuya Chang, Geoff Pierson",Hong Kong,2018-07-21,2014,R,95.0,Action & Adventure,"In gritty 1980s New York, two Chinese immigrant boys rise through the ranks of the infamous Green Dragons gang, where they're trained to kill.",
netflix_s5235,Rodney Carrington: Here Comes the Truth,Movie,Netflix,Brandon Jones,Rodney Carrington,United States,2017-10-03,2017,TV-MA,66.0,Stand-Up Comedy,"Raunchy country comic and musician Rodney Carrington jokes and sings about life in his 40s, poking fun at sex, relationships and gaining weight.",
netflix_s995,This Lady Called Life,Movie,Netflix,Kayode Kasum,"Bisola Aiyeola, Efa Iwara, Molawa Onajobi, Tina Mba, Wale Ojo, Jemima Osunde, Lota Chukwu, Samuel Asa'ah, Michael Ejoor, Uche Elumelu",Nigeria,2021-04-23,2020,TV-14,120.0,Dramas,"Abandoned by her family, young single mother Aiye struggles to survive but stays focused on her dream of becoming an elite chef.",
disney_tm1064170,Shark Gangs,Movie,Disney+,"Jacob Cobi Benattia, Peter Berg, James Buchanan",,US,2021-01-01,2021,PG-13,44.0,documentation,Scientists have discovered and investigate the reason behind the behavior of sharks swimming around in gangs even though they are viewed as solitary predators.,6.7
netflix_s5263,Terrace House: Aloha State,TV Show,Netflix,,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Kentaro",United States,2017-09-26,2017,TV-14,4.0,International TV Shows,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",
netflix_s3946,Unicorn Store,Movie,Netflix,Brie Larson,"Brie Larson, Samuel L. Jackson, Joan Cusack, Bradley Whitford, Mamoudou Athie, Hamish Linklater, Martha MacIsaac, Karan Soni, Annaleigh Ashford",United States,2019-04-05,2019,TV-14,92.0,Comedies,"After failing out of art school and taking a humdrum office job, a whimsical painter gets a chance to fulfill her lifelong dream of adopting a unicorn.",
prime_s6459,Indigenous,Movie,Prime Video,Alastair Orr,"Zachary Soetenga, Lindsey McKeon, Sofia Pernas, Pierson Fode, Jamie Anderson",,,2016,R,86.0,Horror,American Tourists travel to Panama and have a very terrifying experience.,
netflix_s2826,Dirty Money,TV Show,Netflix,,,United States,2020-03-11,2020,TV-MA,2.0,Crime TV Shows,"From crippling payday loans to cars that cheat emissions tests, this investigative series exposes brazen acts of corporate greed and corruption.",
netflix_s3214,Lagos Real Fake Life,Movie,Netflix,Mike Ezuruonye,"Nonso Diobi, Mike Ezuruonye, Mercy Aigbe, Rex Nosa, Annie Macaulay Idibia, Ik Ogbonna, Nedu Wazobia, Uzee Usman, Odunlade Adekola, Mr Jollof, Efe Irele, Josh 2 Funny, Haillie Sumney, Emmanuella, MC Lively",,2019-11-29,2018,TV-MA,118.0,Comedies,"Two mooching friends vie for the attention of wealthy, beautiful women only to discover that their lavish lifestyles are bogus.",
netflix_s4872,My Fuhrer,Movie,Netflix,Dani Levy,"Helge Schneider, Ulrich Mühe, Sylvester Groth, Adriana Altaras, Stefan Kurt, Ulrich Noethen, Lambert Hamel, Udo Kroschwald, Torsten Michaelis, Axel Werner",Germany,2018-05-07,2007,TV-14,91.0,Comedies,Germany's most celebrated actor is commissioned by Nazi propagandist Joseph Goebbels to prepare the leader of the Third Reich to deliver a speech.,
prime_s266,Travels by Narrowboat,TV Show,Prime Video,,Kevin Shelley,,,2020,18+,6.0,Documentary,"Season 6 kicks off at Sawley, where Kevin & Aslan arrived at the end of Season 5. With the weather forecast promising an unseasonably fine winter for the following 2 weeks, Kevin must decide if he is to head north or south - ultimately choosing to 'hibernate' through the cold months, in an area he is familiar with and remembers as comforting, safe and homely.",
netflix_s7168,Kalki,Movie,Netflix,Dhilip Kumar,"Kishore Kumar G., Yasmin Ponnappa, Mithraboomi Saravanan",India,2018-03-01,2017,TV-14,41.0,Dramas,A scientist trying to solve one of the universe's greatest puzzles begins a romance with a much younger colleague that's haunted by a dark secret.,
netflix_s1047,Only Mine,Movie,Netflix,Michael Civille,"Amber Midthunder, Brett Zimmerman, Chris Browning, Walter Fauntleroy, Claudia Ferri, Lorenzo James Henrie, Ellen Wroe, Ashley Holliday Tavares, Nancy Linehan Charles, Jonna Walsh",United States,2021-04-15,2019,TV-14,88.0,Thrillers,"After dating a charming cop who turns into an obsessive stalker, a small-town girl must save herself from his deadly ways.",
hbomax_ts80171,Looney Tunes,TV Show,HBO Max,,Mel Blanc,,1929-01-01,1929,,17.0,comedy,"Looney Tunes is an American animated series of comedy short films produced by Warner Bros. from 1929 to 1969 during the golden age of American animation, alongside its sister series Merrie Melodies.",8.8
prime_s1531,Nani's Gang Leader,Movie,Prime Video,Vikram Kumar,"Nani, Priyanka Arul Mohan",,,2019,13+,155.0,Drama,Gang Leader follows the story of an all-women gang led by Nani who is a crime fiction writer with a pen name 'Pencil'.,
netflix_s3383,Daybreak,TV Show,Netflix,,"Colin Ford, Alyvia Alyn Lind, Sophie Simnett, Austin Crute, Cody Kearsley, Jeanté Godlock, Gregory Kasyan, Krysta Rodriguez, Matthew Broderick",United States,2019-10-24,2019,TV-MA,1.0,TV Action & Adventure,"Living his best life in post-apocalyptic LA, a slacker strives to find the girl of his dreams while outwitting mindless ghouls and cliquish gangs.",
prime_s5867,All the Little Animals,Movie,Prime Video,Jeremy Thomas,"Christian Bale, John Hurt, Daniel Benzali",,,1999,R,112.0,Action,Bobby (Christian Bale) runs away from home to escape his violent stepfather. He's taken in by a reclusive older man (John Hurt) until the two of them must confront Bobby's stepfather. Christian Bale is a standout in this dark moral fable.,
prime_s5574,Last Call For Titan!,Movie,Prime Video,Frederic Ramade,,,,2017,13+,52.0,Documentary,"Titan, Saturn's largest moon, is a planetary body capable of human habitation. Optis and Agat Films & cie together brought the magnitude of the Cassini-Huygens probe's journey to Titan to viewers. Using only the probe's data, Optis created a virtual world that mimics how a human would experience Titan. Discover what lies on its surface and find out if it may one day become a habitable zone.",
hbomax_tm85292,Nanook of the North,Movie,HBO Max,Robert Flaherty,"Allakariallak, Alice Nevalinga, Cunayou, Allegoo",US,1922-01-01,1922,,79.0,documentation,"This pioneering documentary film depicts the lives of the indigenous Inuit people of Canada's northern Quebec region. Although the production contains some fictional elements, it vividly shows how its resourceful subjects survive in such a harsh climate, revealing how they construct their igloo homes and find food by hunting and fishing. The film also captures the beautiful, if unforgiving, frozen landscape of the Great White North, far removed from conventional civilization.",7.6
prime_s8590,When I'm 64,Movie,Prime Video,Jon Jones,"Alun Armstrong, Paul Freeman, Tamsin Greig",,,2004,16+,88.0,Drama,"When widowed cabbie Ray and retired teacher Jim meet by chance, they discover they long for the same things from life: adventure, challenge and love. Together Ray and Jim discover that being 64 means a new beginning: it's time to try the things they never dared in their youth.",
netflix_s5071,Love and Hong Kong,TV Show,Netflix,,"Eiko Koike, Ryo Yoshizawa, Fumika Baba, Moga Mogami, Tomo Yanagishita, Kaoru Nagata, Ryo Iwamatsu",Japan,2018-01-20,2017,TV-PG,1.0,International TV Shows,The lives of five strangers become intertwined forever when a starlet filming a documentary is kidnapped on the streets of Hong Kong.,
appletv_ts81913,Little America,TV Show,Apple TV+,Dror Zahavi,"Elisa Schlott, Reomy D. Mpeho, Franziska Brandmeier, Anna Schudt",US,2020-01-01,2020,TV-14,2.0,drama,"An anthology series that goes beyond the headlines to look at the funny, romantic, heartfelt, inspiring and surprising stories of immigrants in America at a time when they are more relevant than ever.",7.6
prime_s4231,Stalked By My Doctor: The Return,Movie,Prime Video,Doug Campbell,"Eric Roberts, Claire Blackwelder, Hilary Greer",,,2016,13+,88.0,Drama,"After Dr. Albert Beck miraculously saves a teenage girl from drowning during Spring break in Mexico, he shows up at her school back home to check on her - and pursue his obsession.",
prime_s4895,The Game,Movie,Prime Video,Felipe Bretas,"Lipy Adler, Leo Paes Leme, Ronan Horta, Emicio Orciollo Neto, Charles Paraventi, Sofia Starling, Lazuli Barbosa, Diogo Sales, Junior Vieira, Luiz Antonio Pilar",,,2021,16+,80.0,Comedy,"12 confined actors in a house dispute a reality show that aims to find the next great artist. In order to stand out in this reality, actors will have to go deep inside the game and avoid controversial and unethical techniques used by producers to reach audience.",
hbomax_tm251796,Top Ten Monks,Movie,HBO Max,Dana Heinz Perry,,US,2010-01-01,2010,,29.0,documentation,"The Cistercian monks of Austria are holy men who rise at 4:30 a.m., pray for more than four hours a day and have devoted their lives to God. They're also pop stars. This documentary offers a glimpse at the daily life of the joyous monks of Stift Heiligenkreuz Abbey whose recordings of their ethereal Gregorian chants have turned them into chart-topping music sensations.",
netflix_s3071,Posesif,Movie,Netflix,Edwin,"Putri Marino, Adipati Dolken, Gritte Agatha, Chicco Kurniawan, Yayu Unru, Cut Mini Theo, Ismail Basbeth, Maulidina K. Putri",Indonesia,2020-01-01,2017,TV-MA,102.0,Dramas,A student diver risks her scholastic future and relationship with her father when she dates a moody transfer student consumed by their romance.,
disney_tm1212835,Trevor: The Musical,Movie,Disney+,Robin Mishkin Abrams,"Holden William Hagelberger, Diego Lucano, Yasmeen Sulieman, Aaron Alcaraz",US,2022-01-01,2022,,113.0,drama,"When an incident at school suddenly puts Trevor in the wrong spotlight, he struggles to navigate his own identity and determine how he fits in a challenging world.",5.8
prime_s7320,Clip: ACT 3 Series post 1C 2,TV Show,Prime Video,,1,,,2021,ALL,1.0,TV Shows,ACT 3 Series post 1C 2a,
netflix_s8469,The Pursuit,Movie,Netflix,John Papola,Arthur Brooks,United States,2019-08-07,2019,TV-14,76.0,Documentaries,"In a time of turbulence for the free market system, one economist explores how it has lifted billions out of poverty, and might just save us all.",
netflix_s966,Yasuke,TV Show,Netflix,,"LaKeith Stanfield, Takehiro Hira, Maya Tanida, Ian Chen, Gwendoline Yeo, Ming-Na Wen, Noshir Dalal, Paul Nakauchi, Darren Criss, Dia Frampton, William Christopher Stephens, Julie Marcus, Greg Chun, Dan Donohue, Johnny Yong Bosch, Michael Sinterniklaas, Amy Hill, Emily Woo Zeller, Keone Young",,2021-04-29,2021,TV-MA,1.0,Anime Series,A peaceful boatman once known as the Black Samurai is pulled back into conflict when he takes a little girl with mysterious powers under his wing.,
netflix_s4748,Kath and Kim,TV Show,Netflix,,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski",Australia,2018-07-28,2007,TV-MA,6.0,TV Comedies,"As Kath prepares to wed fine-meats purveyor Kel, her daughter Kim moves back home after becoming disillusioned with her two-month marriage to Brett.",
hbomax_tm841254,The Last Duel,Movie,HBO Max,Ridley Scott,"Jodie Comer, Matt Damon, Adam Driver, Ben Affleck",GB,2021-01-01,2021,R,153.0,history,"King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",7.4
